2.15 	4.78 	
2.64 	5.51 	
2.62 	5.62 	
2.38 	6.50 	
2.66 	6.49 	
2.55 	6.29 	
2.33 	6.61 	
1.53 	7.20 	
2.08 	6.89 	
1.76 	6.61 	
2.62 	6.51 	
3.00 	6.40 	
3.40 	5.62 	
3.04 	5.46 	
2.85 	6.13 	
3.40 	5.04 	
3.26 	5.27 	
3.74 	5.33 	
3.40 	4.61 	
4.11 	5.37 	
3.36 	5.60 	
3.27 	5.32 	
3.30 	5.69 	
3.17 	4.89 	
3.06 	5.44 	
3.41 	5.65 	
3.36 	5.45 	
2.77 	6.35 	
2.77 	5.96 	
3.32 	6.30 	
3.26 	6.73 	
3.49 	6.33 	
3.02 	6.26 	
3.03 	6.25 	
3.49 	6.24 	
3.17 	6.04 	
3.09 	6.16 	
2.98 	6.88 	
2.92 	6.11 	
3.14 	6.31 	
2.88 	5.66 	
2.90 	6.06 	
2.85 	6.22 	
2.65 	6.29 	
3.01 	6.02 	
2.92 	6.75 	
3.04 	6.59 	
2.99 	5.84 	
2.85 	6.68 	
2.67 	6.70 	
2.84 	6.13 	
2.89 	5.90 	
3.34 	5.22 	
3.13 	6.66 	
3.39 	6.78 	
3.18 	5.92 	
3.31 	6.21 	
3.10 	6.58 	
3.36 	6.26 	
3.15 	6.17 	
3.38 	6.97 	
3.58 	6.23 	
3.56 	6.26 	
3.79 	6.24 	
3.29 	6.50 	
3.10 	6.24 	
3.30 	5.98 	
3.23 	6.14 	
3.65 	7.23 	
3.72 	6.48 	
3.45 	6.46 	
3.62 	6.81 	
3.72 	6.19 	
3.38 	7.37 	
3.56 	6.80 	
3.45 	5.87 	
3.80 	7.00 	
3.33 	6.62 	
3.56 	6.49 	
3.08 	7.03 	
3.13 	5.88 	
3.33 	6.38 	
3.87 	6.46 	
3.35 	6.55 	
3.74 	6.94 	
3.38 	6.77 	
3.95 	6.95 	
4.20 	5.25 	
3.98 	6.53 	
4.14 	6.81 	
3.51 	6.17 	
3.93 	6.29 	
3.60 	6.41 	
3.74 	5.92 	
3.14 	5.96 	
3.31 	4.98 	
3.00 	5.45 	
3.11 	5.65 	
3.74 	5.63 	
3.13 	5.92 	
3.53 	6.66 	
3.35 	5.37 	
3.37 	5.64 	
3.52 	5.32 	
3.38 	5.53 	
2.88 	5.59 	
3.25 	5.65 	
2.99 	5.35 	
3.11 	5.21 	
3.30 	4.37 	
3.89 	4.06 	
3.09 	5.18 	
2.91 	6.54 	
3.27 	6.95 	
3.78 	6.21 	
3.82 	6.34 	
3.41 	6.31 	
3.88 	5.04 	
3.74 	5.80 	
3.19 	4.94 	
3.87 	6.15 	
3.50 	5.92 	
3.96 	6.98 	
3.20 	6.13 	
4.00 	7.25 	
4.03 	6.92 	
4.23 	5.91 	
4.10 	6.06 	
3.59 	6.03 	
3.34 	5.70 	
3.50 	5.91 	
3.91 	5.97 	
3.93 	5.84 	
3.79 	6.36 	
4.54 	6.66 	
4.76 	6.79 	
4.62 	5.88 	
4.47 	5.68 	
5.30 	6.25 	
4.75 	5.54 	
4.62 	5.47 	
4.49 	5.58 	
3.94 	5.92 	
4.42 	4.18 	
5.09 	4.31 	
4.89 	4.39 	
5.23 	3.16 	
5.20 	4.71 	
4.95 	5.54 	
5.05 	5.75 	
4.48 	5.54 	
4.28 	5.04 	
3.89 	5.46 	
2.97 	4.72 	
3.33 	4.69 	
2.95 	4.68 	
2.99 	4.95 	
3.81 	4.56 	
4.40 	5.00 	
4.54 	4.49 	
4.42 	4.98 	
4.41 	5.28 	
4.03 	5.07 	
4.30 	4.81 	
4.24 	3.84 	
3.81 	4.22 	
3.48 	4.67 	
4.45 	4.35 	
4.70 	4.04 	
4.99 	4.30 	
4.67 	4.17 	
4.53 	4.40 	
4.17 	4.49 	
3.99 	4.56 	
3.95 	4.42 	
3.94 	4.87 	
4.02 	5.00 	
3.73 	4.91 	
4.61 	4.47 	
4.29 	5.34 	
4.08 	5.11 	
4.40 	4.91 	
4.18 	5.29 	
4.16 	5.08 	
4.00 	5.55 	
4.14 	4.50 	
3.98 	4.70 	
4.27 	4.83 	
4.26 	4.18 	
4.36 	4.76 	
4.22 	4.51 	
3.17 	4.27 	
3.38 	4.20 	
3.24 	4.54 	
3.50 	4.93 	
3.78 	4.64 	
4.95 	4.11 	
5.06 	4.33 	
3.97 	4.24 	
4.93 	4.66 	
4.84 	4.38 	
5.12 	5.05 	
5.33 	4.72 	
5.60 	4.75 	
5.38 	4.42 	
4.95 	4.19 	
5.51 	4.88 	
5.17 	4.96 	
5.09 	4.09 	
5.42 	4.50 	
5.18 	4.73 	
5.47 	4.20 	
5.90 	5.01 	
4.85 	5.14 	
4.95 	5.06 	
5.06 	4.75 	
5.10 	5.29 	
4.86 	4.87 	
5.09 	5.28 	
5.17 	5.43 	
5.09 	5.35 	
4.87 	5.21 	
4.63 	5.22 	
5.23 	5.10 	
4.73 	4.64 	
4.72 	5.33 	
4.72 	5.25 	
4.79 	4.93 	
4.04 	5.14 	
4.96 	5.06 	
5.63 	5.20 	
5.10 	4.37 	
5.12 	4.79 	
5.15 	4.03 	
4.76 	4.87 	
4.86 	5.05 	
4.86 	5.63 	
4.53 	4.98 	
4.56 	5.23 	
4.84 	4.72 	
5.04 	5.64 	
5.40 	5.70 	
4.86 	6.06 	
4.65 	5.28 	
5.13 	5.35 	
4.75 	5.82 	
4.48 	5.95 	
4.41 	6.27 	
4.32 	6.07 	
4.74 	5.85 	
5.22 	5.76 	
5.04 	5.40 	
4.88 	5.59 	
4.62 	5.85 	
4.82 	5.99 	
5.41 	5.45 	
4.86 	6.02 	
5.33 	6.46 	
5.63 	5.66 	
5.39 	6.07 	
5.39 	5.51 	
5.61 	5.91 	
5.63 	6.82 	
5.30 	5.78 	
5.49 	5.84 	
5.62 	6.07 	
4.96 	5.61 	
4.59 	5.84 	
4.33 	5.88 	
4.69 	5.74 	
4.41 	5.93 	
4.77 	5.47 	
4.64 	5.52 	
5.10 	5.59 	
5.26 	5.40 	
5.29 	5.16 	
5.37 	5.61 	
5.66 	5.59 	
5.05 	5.61 	
5.34 	5.91 	
5.66 	5.35 	
5.33 	5.08 	
5.46 	4.95 	
4.98 	4.97 	
4.38 	5.14 	
4.42 	4.99 	
4.61 	5.04 	
4.35 	5.48 	
4.79 	5.29 	
5.08 	5.77 	
4.91 	5.49 	
4.76 	5.32 	
5.05 	5.78 	
4.76 	5.36 	
5.51 	5.40 	
4.86 	5.79 	
4.84 	5.22 	
4.94 	4.72 	
4.37 	5.29 	
5.13 	5.50 	
5.67 	4.96 	
5.53 	4.93 	
5.12 	5.34 	
5.47 	5.32 	
5.17 	5.22 	
4.87 	4.93 	
4.68 	5.37 	
4.83 	5.14 	
5.76 	5.57 	
5.58 	5.63 	
5.42 	5.52 	
5.19 	5.19 	
5.27 	4.61 	
5.14 	5.28 	
5.34 	5.09 	
5.44 	5.86 	
5.67 	5.63 	
5.53 	5.32 	
5.13 	5.66 	
5.20 	5.52 	
5.47 	6.00 	
5.20 	5.76 	
5.56 	7.22 	
5.80 	6.18 	
6.24 	5.45 	
5.64 	5.04 	
5.53 	5.58 	
5.45 	5.49 	
5.51 	4.92 	
5.53 	4.98 	
4.35 	4.76 	
4.75 	4.72 	
4.82 	4.52 	
3.93 	4.31 	
4.50 	4.40 	
4.75 	4.38 	
4.97 	4.19 	
4.46 	4.56 	
4.24 	4.50 	
4.32 	4.39 	
4.84 	4.31 	
4.81 	4.06 	
4.70 	5.07 	
5.19 	4.81 	
4.93 	4.40 	
4.77 	4.12 	
5.28 	4.40 	
5.32 	3.93 	
5.12 	4.62 	
4.81 	4.72 	
4.99 	4.39 	
4.36 	4.64 	
4.20 	4.80 	
4.72 	4.36 	
4.97 	4.63 	
5.03 	5.45 	
5.03 	5.16 	
4.88 	4.94 	
5.43 	4.89 	
5.25 	5.02 	
5.14 	4.90 	
5.01 	4.48 	
5.32 	4.51 	
4.87 	4.49 	
4.42 	5.07 	
4.91 	5.11 	
4.34 	5.14 	
5.11 	4.99 	
4.86 	5.76 	
4.47 	4.94 	
4.61 	5.23 	
5.07 	5.27 	
4.95 	5.08 	
4.79 	4.97 	
4.36 	5.24 	
4.53 	4.99 	
4.86 	4.32 	
5.32 	3.89 	
4.82 	4.04 	
5.08 	3.72 	
4.47 	4.03 	
5.35 	4.13 	
5.17 	3.76 	
4.24 	3.61 	
4.82 	3.89 	
4.99 	3.83 	
4.75 	3.62 	
5.15 	4.15 	
4.15 	3.95 	
4.30 	3.45 	
4.08 	4.05 	
5.17 	4.09 	
4.84 	3.75 	
4.38 	4.79 	
4.46 	3.82 	
5.18 	4.72 	
4.76 	5.50 	
4.83 	5.12 	
4.78 	5.11 	
3.99 	5.28 	
4.14 	4.85 	
4.57 	5.42 	
3.77 	6.52 	
4.13 	5.89 	
4.68 	6.06 	
4.95 	5.52 	
4.72 	4.73 	
4.66 	3.40 	
4.68 	4.32 	
4.94 	3.32 	
4.66 	3.85 	
5.20 	4.24 	
5.09 	3.88 	
4.89 	3.91 	
4.69 	3.88 	
4.84 	3.60 	
5.06 	2.92 	
5.04 	3.95 	
4.85 	3.80 	
4.82 	4.03 	
4.94 	4.38 	
5.20 	4.42 	
4.24 	4.28 	
5.21 	4.12 	
5.08 	4.37 	
4.25 	4.61 	
4.73 	4.18 	
5.01 	4.04 	
4.67 	4.51 	
4.90 	4.28 	
5.08 	3.82 	
5.19 	3.94 	
5.70 	4.50 	
5.12 	3.90 	
5.04 	4.18 	
5.06 	3.96 	
5.37 	4.24 	
4.89 	4.00 	
5.31 	4.53 	
5.12 	4.91 	
5.00 	6.48 	
4.76 	6.33 	
4.56 	6.99 	
5.18 	6.97 	
5.03 	5.72 	
5.85 	6.34 	
5.41 	5.96 	
5.47 	6.13 	
5.33 	6.29 	
5.36 	6.49 	
5.91 	6.26 	
5.23 	5.44 	
4.99 	5.33 	
4.94 	5.23 	
4.83 	4.90 	
5.36 	5.46 	
5.50 	5.07 	
4.41 	5.73 	
5.19 	6.09 	
5.61 	5.82 	
5.36 	6.16 	
5.26 	5.48 	
5.25 	5.81 	
5.22 	5.09 	
5.26 	6.50 	
4.98 	6.31 	
5.32 	6.21 	
5.25 	5.98 	
5.00 	5.83 	
5.05 	5.70 	
5.61 	6.57 	
4.42 	5.79 	
4.76 	5.54 	
4.73 	6.28 	
4.97 	5.20 	
4.88 	4.92 	
4.63 	5.83 	
4.91 	5.76 	
4.61 	6.24 	
5.20 	6.24 	
4.63 	6.21 	
4.68 	7.07 	
4.41 	6.75 	
4.74 	6.20 	
4.28 	6.71 	
4.48 	6.29 	
4.86 	6.70 	
4.57 	5.94 	
4.56 	6.65 	
4.90 	6.04 	
4.55 	6.26 	
4.78 	6.27 	
4.72 	6.63 	
4.64 	6.27 	
4.64 	5.79 	
4.53 	5.29 	
4.88 	5.57 	
5.09 	5.86 	
4.48 	6.36 	
5.01 	5.91 	
4.93 	5.41 	
4.84 	5.57 	
4.10 	6.04 	
4.02 	6.26 	
4.14 	6.73 	
4.33 	5.70 	
5.38 	5.45 	
5.13 	5.88 	
5.05 	5.48 	
4.79 	5.50 	
4.82 	6.21 	
4.70 	5.96 	
4.71 	5.70 	
5.29 	6.51 	
5.16 	6.15 	
5.38 	5.98 	
5.46 	5.65 	
5.27 	5.96 	
5.40 	5.07 	
4.40 	5.54 	
5.07 	6.45 	
5.03 	5.22 	
5.45 	5.89 	
4.84 	6.02 	
5.27 	5.49 	
4.92 	5.67 	
4.57 	5.21 	
5.33 	5.72 	
5.33 	5.82 	
4.95 	5.56 	
4.95 	5.46 	
4.96 	6.63 	
5.02 	6.78 	
5.36 	6.61 	
5.39 	6.56 	
5.10 	6.58 	
5.29 	5.85 	
5.52 	6.16 	
5.03 	6.07 	
5.47 	6.28 	
4.62 	6.13 	
4.85 	6.31 	
4.34 	7.04 	
5.10 	6.90 	
4.77 	7.28 	
5.41 	7.40 	
5.21 	6.51 	
4.76 	6.48 	
4.76 	6.13 	
5.28 	6.16 	
4.66 	6.40 	
4.95 	6.24 	
4.88 	6.43 	
4.68 	6.21 	
5.02 	5.87 	
4.72 	5.98 	
5.33 	5.31 	
5.12 	6.46 	
5.04 	6.46 	
5.03 	6.64 	
5.17 	6.70 	
5.84 	6.80 	
5.49 	6.90 	
5.22 	6.00 	
5.29 	6.36 	
4.69 	6.51 	
5.25 	5.50 	
5.06 	4.86 	
5.40 	5.32 	
4.51 	5.20 	
4.80 	6.20 	
5.21 	5.39 	
5.39 	5.13 	
5.26 	5.53 	
5.33 	5.64 	
5.11 	6.04 	
5.10 	6.79 	
4.99 	6.25 	
5.07 	5.91 	
5.03 	5.51 	
5.53 	6.20 	
5.27 	5.64 	
4.75 	5.46 	
5.09 	5.32 	
4.93 	5.23 	
4.15 	5.54 	
4.46 	5.17 	
4.50 	5.12 	
5.23 	5.31 	
4.84 	5.95 	
4.62 	5.24 	
4.60 	5.45 	
4.46 	5.37 	
4.40 	4.42 	
4.22 	4.86 	
4.36 	4.82 	
3.95 	4.83 	
5.10 	5.12 	
4.66 	5.53 	
4.76 	5.39 	
4.74 	4.80 	
4.16 	5.03 	
4.55 	5.79 	
3.80 	5.24 	
4.15 	5.63 	
4.18 	4.29 	
4.14 	5.79 	
4.41 	4.66 	
4.65 	4.11 	
4.76 	4.11 	
4.72 	3.71 	
4.72 	5.01 	
4.91 	5.24 	
4.79 	5.70 	
5.00 	5.51 	
4.03 	5.21 	
3.97 	4.53 	
4.44 	5.07 	
4.65 	5.35 	
4.28 	5.28 	
4.64 	4.97 	
4.11 	5.38 	
4.44 	5.23 	
3.46 	5.45 	
3.83 	5.40 	
4.68 	5.85 	
4.69 	5.73 	
4.76 	5.66 	
5.08 	5.71 	
5.30 	5.49 	
4.90 	5.55 	
5.20 	5.20 	
4.98 	4.57 	
5.59 	5.37 	
5.75 	4.79 	
5.45 	4.54 	
5.73 	5.50 	
5.40 	5.35 	
5.36 	5.72 	
4.71 	5.71 	
4.44 	5.21 	
4.97 	5.84 	
5.03 	6.01 	
4.95 	5.76 	
5.08 	4.89 	
4.58 	5.69 	
4.52 	5.89 	
4.65 	6.01 	
5.02 	5.59 	
4.99 	6.00 	
4.85 	5.22 	
4.29 	5.83 	
4.96 	6.06 	
4.58 	6.04 	
3.81 	5.71 	
4.19 	5.52 	
4.17 	5.77 	
4.29 	6.11 	
4.54 	6.69 	
4.66 	6.59 	
4.61 	6.38 	
4.69 	6.15 	
4.11 	5.98 	
3.71 	6.59 	
3.85 	6.79 	
4.58 	6.37 	
4.25 	6.37 	
4.53 	5.84 	
5.09 	6.36 	
5.35 	6.19 	
5.50 	6.45 	
5.20 	6.77 	
4.92 	6.69 	
5.52 	6.15 	
5.16 	6.24 	
5.65 	6.40 	
5.19 	6.96 	
5.14 	6.30 	
5.44 	6.01 	
4.54 	6.34 	
5.01 	6.72 	
4.40 	5.98 	
4.63 	6.67 	
5.17 	7.04 	
4.27 	7.22 	
4.69 	7.47 	
5.37 	7.36 	
5.23 	7.57 	
5.05 	7.09 	
4.58 	6.52 	
5.45 	7.58 	
4.58 	7.23 	
5.09 	6.60 	
5.08 	6.48 	
4.47 	5.91 	
4.87 	6.46 	
5.11 	6.66 	
5.07 	6.21 	
5.13 	6.02 	
5.21 	6.45 	
5.07 	7.12 	
5.13 	6.55 	
4.74 	6.55 	
4.75 	6.41 	
4.87 	7.12 	
5.41 	7.12 	
5.04 	7.27 	
5.09 	7.02 	
5.40 	7.05 	
5.62 	6.65 	
5.17 	7.08 	
4.67 	6.76 	
4.73 	7.11 	
5.28 	6.47 	
4.95 	6.92 	
5.22 	6.72 	
4.75 	7.09 	
3.71 	6.64 	
3.46 	6.55 	
3.64 	6.05 	
4.17 	6.45 	
4.07 	7.30 	
4.61 	7.63 	
4.95 	5.22 	
4.89 	3.84 	
5.10 	4.37 	
4.43 	3.17 	
4.98 	4.82 	
4.42 	4.13 	
5.20 	3.02 	
5.12 	3.55 	
4.57 	3.38 	
5.16 	4.80 	
5.34 	3.90 	
4.59 	5.08 	
4.84 	4.88 	
4.61 	4.41 	
5.12 	3.80 	
5.49 	4.08 	
4.88 	4.86 	
4.87 	4.81 	
4.43 	4.71 	
4.41 	3.72 	
4.74 	3.81 	
4.56 	4.04 	
4.82 	4.34 	
4.83 	4.23 	
4.52 	3.95 	
4.73 	3.82 	
4.90 	5.25 	
5.12 	4.99 	
4.72 	4.97 	
5.29 	5.05 	
5.03 	4.93 	
4.79 	5.07 	
4.41 	4.92 	
4.86 	4.94 	
4.42 	4.85 	
4.74 	4.13 	
4.28 	4.98 	
4.83 	4.21 	
5.27 	4.21 	
4.50 	4.48 	
4.42 	4.33 	
4.71 	4.56 	
4.69 	3.63 	
5.06 	3.95 	
4.99 	3.51 	
4.03 	3.92 	
4.58 	4.07 	
5.61 	4.12 	
4.52 	3.94 	
4.74 	4.23 	
4.21 	4.10 	
4.81 	4.42 	
3.74 	4.12 	
4.19 	4.30 	
4.52 	3.64 	
4.25 	3.32 	
4.67 	3.65 	
5.35 	3.05 	
5.17 	3.14 	
5.44 	3.27 	
5.45 	4.20 	
4.25 	3.05 	
5.40 	3.98 	
5.18 	3.94 	
5.40 	4.00 	
4.23 	3.86 	
5.12 	4.65 	
4.70 	4.29 	
5.37 	3.99 	
4.93 	4.19 	
4.79 	4.10 	
4.64 	4.43 	
4.56 	4.24 	
4.72 	3.90 	
3.86 	3.98 	
3.45 	3.74 	
4.20 	4.11 	
4.24 	4.75 	
4.75 	3.89 	
4.92 	4.27 	
4.52 	4.54 	
4.70 	4.04 	
4.57 	3.82 	
4.48 	3.97 	
4.66 	4.63 	
4.62 	4.25 	
4.47 	4.12 	
4.73 	4.04 	
4.14 	4.08 	
4.54 	4.17 	
5.01 	4.34 	
5.11 	4.19 	
3.90 	4.71 	
4.10 	4.36 	
4.34 	4.22 	
4.74 	4.25 	
4.52 	4.38 	
4.25 	4.46 	
4.41 	4.02 	
4.61 	4.17 	
4.42 	4.06 	
5.06 	3.66 	
5.11 	3.63 	
4.49 	3.50 	
4.70 	3.06 	
3.87 	3.71 	
4.27 	3.87 	
4.35 	3.59 	
5.64 	3.63 	
5.03 	3.85 	
4.61 	4.04 	
5.17 	3.88 	
5.49 	4.21 	
5.27 	4.28 	
5.34 	4.55 	
4.96 	4.28 	
4.83 	4.37 	
4.09 	4.31 	
5.46 	4.33 	
5.65 	4.41 	
5.00 	4.35 	
4.41 	4.59 	
4.11 	4.23 	
4.43 	3.93 	
4.52 	3.76 	
4.04 	3.96 	
3.70 	4.18 	
3.74 	4.28 	
3.25 	4.00 	
4.18 	3.78 	
4.38 	3.93 	
3.81 	4.14 	
4.90 	4.72 	
4.85 	4.11 	
5.14 	3.90 	
5.34 	4.28 	
4.41 	3.97 	
5.21 	3.94 	
4.60 	3.81 	
5.30 	3.77 	
5.15 	4.01 	
4.63 	4.16 	
5.11 	4.10 	
5.09 	3.78 	
4.84 	4.09 	
5.43 	3.86 	
5.24 	4.17 	
4.90 	3.94 	
5.48 	3.67 	
4.53 	4.53 	
4.76 	4.46 	
4.69 	5.17 	
4.64 	4.29 	
5.25 	4.39 	
4.78 	4.28 	
5.21 	4.13 	
5.43 	4.51 	
5.26 	4.05 	
5.10 	3.84 	
5.67 	4.98 	
5.64 	4.09 	
5.53 	4.33 	
6.05 	5.01 	
5.46 	5.21 	
5.46 	4.91 	
5.64 	4.53 	
5.63 	4.46 	
6.11 	3.40 	
5.81 	4.00 	
5.73 	4.38 	
5.12 	4.25 	
5.09 	4.35 	
4.79 	4.75 	
5.13 	4.89 	
5.62 	4.65 	
5.33 	5.44 	
5.45 	4.78 	
5.37 	4.05 	
5.06 	3.95 	
5.39 	5.21 	
5.48 	4.38 	
5.81 	4.53 	
5.42 	4.58 	
5.24 	4.03 	
5.10 	4.40 	
5.28 	4.61 	
5.08 	4.32 	
5.02 	5.19 	
5.41 	5.44 	
5.60 	5.25 	
5.39 	5.04 	
5.16 	5.25 	
5.40 	4.99 	
5.62 	5.01 	
4.54 	4.79 	
5.23 	4.59 	
5.16 	4.95 	
5.52 	4.45 	
4.98 	4.37 	
5.00 	4.35 	
5.78 	5.29 	
5.11 	5.13 	
5.78 	5.13 	
5.67 	5.28 	
5.30 	5.20 	
5.32 	5.32 	
5.73 	5.39 	
5.01 	5.26 	
5.18 	5.33 	
5.29 	4.95 	
5.34 	5.19 	
5.59 	5.35 	
5.49 	5.24 	
5.42 	5.79 	
5.75 	5.32 	
5.06 	5.14 	
5.08 	5.37 	
5.70 	5.27 	
5.21 	5.32 	
4.77 	4.77 	
5.26 	5.50 	
4.77 	5.50 	
4.60 	5.88 	
4.58 	5.59 	
4.70 	5.26 	
4.91 	4.63 	
5.44 	5.34 	
5.71 	5.36 	
5.38 	5.53 	
5.23 	5.06 	
5.51 	5.07 	
4.43 	5.13 	
4.91 	4.64 	
5.25 	4.98 	
5.07 	5.06 	
4.24 	4.92 	
4.61 	5.30 	
5.12 	4.63 	
5.55 	5.61 	
4.71 	5.23 	
4.69 	5.37 	
4.27 	5.32 	
3.79 	5.93 	
3.85 	5.43 	
4.05 	5.31 	
4.23 	5.01 	
4.05 	5.26 	
4.07 	5.44 	
4.30 	5.57 	
4.16 	6.08 	
4.15 	5.77 	
4.10 	5.40 	
4.17 	5.66 	
4.57 	5.68 	
4.41 	4.92 	
4.72 	5.50 	
4.59 	5.23 	
4.32 	5.34 	
4.80 	5.23 	
4.27 	5.54 	
3.89 	5.68 	
4.51 	5.66 	
4.56 	5.24 	
4.65 	5.42 	
4.69 	5.50 	
